01,西船橋,35.70763766970193,139.95910109863308
02,東海神,35.70657790501802,139.98153079822592
03,飯山満,35.7143532929723,140.02230793133444
04,北習志野,35.721610458745594,140.04221846300834
05,船橋日大前,35.727203816236916,140.05862340565014
06,八千代緑が丘,35.72926118594248,140.07328314163053
07,八千代中央,35.72814011082329,140.1034221019323
08,村上,35.72374189460238,140.118855799147
09,東葉勝田台,35.717076935805,140.12572328064596
